"Step","Proposed_Uniform - rollout/success_rate","Proposed_Uniform - rollout/success_rate__MIN","Proposed_Uniform - rollout/success_rate__MAX","Prior_Uniform - rollout/success_rate","Prior_Uniform - rollout/success_rate__MIN","Prior_Uniform - rollout/success_rate__MAX","Prior_Strong - rollout/success_rate","Prior_Strong - rollout/success_rate__MIN","Prior_Strong - rollout/success_rate__MAX","Proposed_hard - rollout/success_rate","Proposed_hard - rollout/success_rate__MIN","Proposed_hard - rollout/success_rate__MAX","Proposed_medium2 - rollout/success_rate","Proposed_medium2 - rollout/success_rate__MIN","Proposed_medium2 - rollout/success_rate__MAX","Prior_medium2 - rollout/success_rate","Prior_medium2 - rollout/success_rate__MIN","Prior_medium2 - rollout/success_rate__MAX"
"30008","","","","","","","","","","0.77","0.77","0.77","","","","","",""
"30010","","","","","","","0.38","0.38","0.38","","","","","","","","",""
"30011","","","","","","","","","","","","","","","","0.33","0.33","0.33"
"30019","0.61","0.61","0.61","","","","","","","","","","","","","","",""
"30020","","","","0.48","0.48","0.48","","","","","","","0.69","0.69","0.69","","",""
"30033","0.61","0.61","0.61","","","","","","","","","","","","","","",""
"30034","","","","0.47","0.47","0.47","","","","","","","","","","","",""
"30035","","","","","","","","","","0.78","0.78","0.78","","","","","",""
"30037","","","","","","","0.38","0.38","0.38","","","","","","","","",""
"30039","","","","","","","","","","","","","0.68","0.68","0.68","0.34","0.34","0.34"
"30047","0.61","0.61","0.61","","","","","","","","","","","","","","",""
"30048","","","","0.47","0.47","0.47","","","","","","","","","","","",""
"30049","","","","","","","","","","0.77","0.77","0.77","","","","","",""
"30051","","","","","","","0.38","0.38","0.38","","","","","","","","",""
"30053","","","","","","","","","","","","","0.67","0.67","0.67","0.36","0.36","0.36"
"30063","","","","","","","","","","0.76","0.76","0.76","","","","","",""
"30065","","","","","","","0.36","0.36","0.36","","","","","","","","",""
"30067","","","","","","","","","","","","","0.66","0.66","0.66","0.35","0.35","0.35"
"30075","0.61","0.61","0.61","0.46","0.46","0.46","","","","","","","","","","","",""
"30077","","","","","","","","","","0.77","0.77","0.77","","","","","",""
"30079","","","","","","","0.38","0.38","0.38","","","","","","","","",""
"30081","","","","","","","","","","","","","0.66","0.66","0.66","0.36","0.36","0.36"
"30089","0.61","0.61","0.61","0.47","0.47","0.47","","","","","","","","","","","",""
"30093","","","","","","","0.39","0.39","0.39","","","","","","","","",""
"30095","","","","","","","","","","","","","0.65","0.65","0.65","0.37","0.37","0.37"
"30103","0.59","0.59","0.59","0.45","0.45","0.45","","","","","","","","","","","",""
"30107","","","","","","","0.38","0.38","0.38","","","","","","","","",""
"30109","","","","","","","","","","","","","0.67","0.67","0.67","0.39","0.39","0.39"
"30113","","","","","","","","","","0.78","0.78","0.78","","","","","",""
"30117","0.59","0.59","0.59","0.45","0.45","0.45","","","","","","","","","","","",""
"30121","","","","","","","0.37","0.37","0.37","","","","","","","","",""
"30123","","","","","","","","","","","","","","","","0.4","0.4","0.4"
"30127","","","","","","","","","","0.79","0.79","0.79","","","","","",""
"30131","0.6","0.6","0.6","","","","","","","","","","","","","","",""
"30135","","","","","","","0.36","0.36","0.36","","","","","","","","",""
"30137","","","","","","","","","","","","","","","","0.37","0.37","0.37"
"30141","","","","","","","","","","0.8","0.8","0.8","","","","","",""
"30145","","","","","","","","","","","","","0.65","0.65","0.65","","",""
"30149","","","","","","","0.36","0.36","0.36","","","","","","","","",""
"30150","0.61","0.61","0.61","","","","","","","","","","","","","","",""
"30151","","","","","","","","","","","","","","","","0.38","0.38","0.38"
"30153","","","","0.44","0.44","0.44","","","","","","","","","","","",""
"30155","","","","","","","","","","0.78","0.78","0.78","","","","","",""
"30159","","","","","","","","","","","","","0.67","0.67","0.67","","",""
"30164","0.61","0.61","0.61","","","","","","","","","","","","","","",""
"30167","","","","0.42","0.42","0.42","","","","","","","","","","","",""
"30169","","","","","","","","","","0.76","0.76","0.76","","","","","",""
"30170","","","","","","","","","","","","","","","","0.39","0.39","0.39"
"30173","","","","","","","","","","","","","0.69","0.69","0.69","","",""
"30176","","","","","","","0.35","0.35","0.35","","","","","","","","",""
"30178","0.63","0.63","0.63","","","","","","","","","","","","","","",""
"30181","","","","0.4","0.4","0.4","","","","","","","","","","","",""
"30183","","","","","","","","","","0.76","0.76","0.76","","","","","",""
"30184","","","","","","","","","","","","","","","","0.39","0.39","0.39"
"30187","","","","","","","","","","","","","0.68","0.68","0.68","","",""
"30192","0.63","0.63","0.63","","","","","","","","","","","","","","",""
"30195","","","","0.39","0.39","0.39","","","","","","","","","","","",""
"30197","","","","","","","","","","0.76","0.76","0.76","","","","","",""
"30198","","","","","","","","","","","","","","","","0.38","0.38","0.38"
"30201","","","","","","","","","","","","","0.66","0.66","0.66","","",""
"30203","","","","","","","0.34","0.34","0.34","","","","","","","","",""
"30209","","","","0.38","0.38","0.38","","","","","","","","","","","",""
"30211","","","","","","","","","","0.76","0.76","0.76","","","","","",""
"30212","","","","","","","","","","","","","","","","0.37","0.37","0.37"
"30215","","","","","","","","","","","","","0.68","0.68","0.68","","",""
"30217","","","","","","","0.33","0.33","0.33","","","","","","","","",""
"30223","","","","0.39","0.39","0.39","","","","","","","","","","","",""
"30228","0.64","0.64","0.64","","","","","","","","","","","","","","",""
"30229","","","","","","","","","","","","","0.65","0.65","0.65","","",""
"30231","","","","","","","0.34","0.34","0.34","","","","","","","","",""
"30242","0.67","0.67","0.67","","","","","","","","","","","","","","",""
"30245","","","","","","","0.37","0.37","0.37","","","","","","","","",""
"30247","","","","","","","","","","0.78","0.78","0.78","","","","","",""
"30248","","","","","","","","","","","","","","","","0.39","0.39","0.39"
"30250","","","","0.4","0.4","0.4","","","","","","","","","","","",""
"30256","0.67","0.67","0.67","","","","","","","","","","","","","","",""
"30259","","","","","","","0.36","0.36","0.36","","","","","","","","",""
"30261","","","","","","","","","","0.78","0.78","0.78","","","","","",""
"30262","","","","","","","","","","","","","","","","0.38","0.38","0.38"
"30264","","","","0.37","0.37","0.37","","","","","","","","","","","",""
"30270","0.67","0.67","0.67","","","","","","","","","","","","","","",""
"30273","","","","","","","0.35","0.35","0.35","","","","","","","","",""
"30275","","","","","","","","","","0.78","0.78","0.78","","","","","",""
"30276","","","","","","","","","","","","","","","","0.39","0.39","0.39"
"30278","","","","0.35","0.35","0.35","","","","","","","0.66","0.66","0.66","","",""
"30284","0.67","0.67","0.67","","","","","","","","","","","","","","",""
"30287","","","","","","","0.36","0.36","0.36","","","","","","","","",""
"30290","","","","","","","","","","","","","","","","0.38","0.38","0.38"
"30292","","","","0.37","0.37","0.37","","","","","","","0.65","0.65","0.65","","",""
"30298","0.67","0.67","0.67","","","","","","","","","","","","","","",""
"30301","","","","","","","0.36","0.36","0.36","","","","","","","","",""
"30302","","","","","","","","","","0.78","0.78","0.78","","","","","",""
"30304","","","","","","","","","","","","","","","","0.39","0.39","0.39"
"30306","","","","0.37","0.37","0.37","","","","","","","0.63","0.63","0.63","","",""
"30312","0.66","0.66","0.66","","","","","","","","","","","","","","",""
"30315","","","","","","","0.34","0.34","0.34","","","","","","","","",""
"30316","","","","","","","","","","0.77","0.77","0.77","","","","","",""
"30318","","","","","","","","","","","","","","","","0.4","0.4","0.4"
"30320","","","","0.35","0.35","0.35","","","","","","","0.62","0.62","0.62","","",""
"30326","0.65","0.65","0.65","","","","","","","","","","","","","","",""
"30329","","","","","","","0.32","0.32","0.32","","","","","","","","",""
"30330","","","","","","","","","","0.78","0.78","0.78","","","","","",""
"30332","","","","","","","","","","","","","","","","0.41","0.41","0.41"
"30334","","","","","","","","","","","","","0.62","0.62","0.62","","",""
"30344","","","","","","","","","","0.77","0.77","0.77","","","","","",""
"30348","","","","0.36","0.36","0.36","","","","","","","0.63","0.63","0.63","","",""
"30351","","","","","","","","","","","","","","","","0.39","0.39","0.39"
"30356","","","","","","","0.32","0.32","0.32","","","","","","","","",""
"30358","","","","","","","","","","0.78","0.78","0.78","","","","","",""
"30362","0.66","0.66","0.66","0.35","0.35","0.35","","","","","","","0.63","0.63","0.63","","",""
"30365","","","","","","","","","","","","","","","","0.37","0.37","0.37"
"30370","","","","","","","0.32","0.32","0.32","","","","","","","","",""
"30372","","","","","","","","","","0.79","0.79","0.79","","","","","",""
"30376","0.67","0.67","0.67","0.37","0.37","0.37","","","","","","","0.62","0.62","0.62","","",""
"30379","","","","","","","","","","","","","","","","0.37","0.37","0.37"
"30384","","","","","","","0.33","0.33","0.33","","","","","","","","",""
"30386","","","","","","","","","","0.79","0.79","0.79","","","","","",""
"30393","","","","","","","","","","","","","","","","0.38","0.38","0.38"
"30403","0.68","0.68","0.68","0.36","0.36","0.36","","","","","","","","","","","",""
"30407","","","","","","","","","","","","","","","","0.39","0.39","0.39"
"30412","","","","","","","","","","","","","0.62","0.62","0.62","","",""
"30417","0.68","0.68","0.68","0.36","0.36","0.36","","","","","","","","","","","",""
"30420","","","","","","","0.33","0.33","0.33","","","","","","","","",""
"30422","","","","","","","","","","0.8","0.8","0.8","","","","","",""
"30426","","","","","","","","","","","","","0.6","0.6","0.6","","",""
"30431","0.65","0.65","0.65","0.35","0.35","0.35","","","","","","","","","","","",""
"30434","","","","","","","0.32","0.32","0.32","","","","","","","","",""
"30436","","","","","","","","","","0.78","0.78","0.78","","","","","",""
"30440","","","","","","","","","","","","","0.6","0.6","0.6","","",""
"30443","","","","","","","","","","","","","","","","0.38","0.38","0.38"
"30445","0.64","0.64","0.64","0.35","0.35","0.35","","","","","","","","","","","",""
"30448","","","","","","","0.3","0.3","0.3","","","","","","","","",""
"30450","","","","","","","","","","0.76","0.76","0.76","","","","","",""
"30454","","","","","","","","","","","","","0.57","0.57","0.57","","",""
"30457","","","","","","","","","","","","","","","","0.36","0.36","0.36"
"30459","0.65","0.65","0.65","0.34","0.34","0.34","","","","","","","","","","","",""
"30462","","","","","","","0.3","0.3","0.3","","","","","","","","",""
"30464","","","","","","","","","","0.76","0.76","0.76","","","","","",""
"30471","","","","","","","","","","","","","","","","0.37","0.37","0.37"
"30473","0.64","0.64","0.64","0.33","0.33","0.33","","","","","","","","","","","",""
"30476","","","","","","","0.31","0.31","0.31","","","","","","","","",""
"30478","","","","","","","","","","0.76","0.76","0.76","","","","","",""
"30481","","","","","","","","","","","","","0.58","0.58","0.58","","",""
"30485","","","","","","","","","","","","","","","","0.33","0.33","0.33"
"30487","","","","0.34","0.34","0.34","","","","","","","","","","","",""
"30490","","","","","","","0.31","0.31","0.31","","","","","","","","",""
"30492","","","","","","","","","","0.77","0.77","0.77","","","","","",""
"30495","","","","","","","","","","","","","0.59","0.59","0.59","","",""
"30501","0.64","0.64","0.64","0.35","0.35","0.35","","","","","","","","","","","",""
"30504","","","","","","","0.29","0.29","0.29","","","","","","","","",""
"30506","","","","","","","","","","0.76","0.76","0.76","","","","","",""
"30509","","","","","","","","","","","","","0.59","0.59","0.59","","",""
"30512","","","","","","","","","","","","","","","","0.32","0.32","0.32"
"30515","0.65","0.65","0.65","0.36","0.36","0.36","","","","","","","","","","","",""
"30520","","","","","","","","","","0.75","0.75","0.75","","","","","",""
"30523","","","","","","","0.3","0.3","0.3","","","","0.59","0.59","0.59","","",""
"30526","","","","","","","","","","","","","","","","0.34","0.34","0.34"
"30529","0.66","0.66","0.66","0.37","0.37","0.37","","","","","","","","","","","",""
"30534","","","","","","","","","","0.74","0.74","0.74","","","","","",""
"30537","","","","","","","0.3","0.3","0.3","","","","","","","","",""
"30540","","","","","","","","","","","","","","","","0.33","0.33","0.33"
"30543","0.66","0.66","0.66","","","","","","","","","","","","","","",""
"30551","","","","","","","0.3","0.3","0.3","","","","","","","","",""
"30554","","","","","","","","","","","","","","","","0.36","0.36","0.36"
"30557","0.67","0.67","0.67","0.36","0.36","0.36","","","","","","","","","","","",""
"30559","","","","","","","","","","","","","0.58","0.58","0.58","","",""
"30561","","","","","","","","","","0.72","0.72","0.72","","","","","",""
"30565","","","","","","","0.3","0.3","0.3","","","","","","","","",""
"30568","","","","","","","","","","","","","","","","0.35","0.35","0.35"
"30571","0.66","0.66","0.66","","","","","","","","","","","","","","",""
"30573","","","","","","","","","","","","","0.58","0.58","0.58","","",""
"30579","","","","","","","0.32","0.32","0.32","","","","","","","","",""
"30582","","","","","","","","","","","","","","","","0.34","0.34","0.34"
"30584","","","","0.37","0.37","0.37","","","","","","","","","","","",""
"30585","0.68","0.68","0.68","","","","","","","","","","","","","","",""
"30587","","","","","","","","","","","","","0.57","0.57","0.57","","",""
"30596","","","","","","","","","","","","","","","","0.36","0.36","0.36"
"30597","","","","","","","","","","0.75","0.75","0.75","","","","","",""
"30598","","","","0.37","0.37","0.37","","","","","","","","","","","",""
"30599","0.67","0.67","0.67","","","","","","","","","","","","","","",""
"30601","","","","","","","","","","","","","0.54","0.54","0.54","","",""
"30610","","","","","","","","","","","","","","","","0.35","0.35","0.35"
"30611","","","","","","","","","","0.76","0.76","0.76","","","","","",""
"30612","","","","0.37","0.37","0.37","","","","","","","","","","","",""
"30613","0.66","0.66","0.66","","","","","","","","","","","","","","",""
"30615","","","","","","","0.32","0.32","0.32","","","","0.52","0.52","0.52","","",""
"30624","","","","","","","","","","","","","","","","0.36","0.36","0.36"
"30625","","","","","","","","","","0.76","0.76","0.76","","","","","",""
"30626","","","","0.37","0.37","0.37","","","","","","","","","","","",""
